nodes,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
768,0.8832500002426968,2.424549999886949,4.020899999886751,5.529249999653985,7.915000000139116,10.439050000059067,11.420799999996234,18.816399999650457,14.799800000218966,16.823249999561085,18.515649999699235,20.78399999982139,21.682000000055268,26.46995000031893,26.279950000116514,29.45860000045286,31.418850000136445,33.796849999816914,34.8229999999603,38.59645000011369,40.87595000009969
778,1.658650000081252,2.5611000000935746,6.081750000248576,6.7478499995559105,7.474050000382704,9.637449999900127,11.35210000029474,12.25639999984196,15.372549999938201,19.640650000383175,21.593400000256224,23.927849999836326,23.022000000310072,26.184849999935977,28.63259999958245,30.751799999961804,33.601249999719585,35.21934999980658,36.23694999987492,37.999249999302265,54.81790000021647
788,0.8829500002320856,2.704349999930855,10.266900000260648,5.792050000309246,11.67280000026949,9.478649999891786,12.468450000142184,13.2242499998938,16.798600000129227,20.898099999612896,21.086550000291027,22.175050000441843,24.22294999996666,26.6625499998554,28.784950000044773,31.48970000029294,34.54714999952557,35.93849999970189,38.45969999974841,40.72940000014569,43.536650000078225
798,0.9046000000125787,2.658849999988888,4.344200000105047,6.987350000144943,7.7978500003155204,10.123399999883986,11.668200000258366,13.467600000240054,15.98229999990508,18.267549999563926,19.543049999811046,25.44659999966825,26.85414999996283,27.54194999988613,30.041949999940698,31.397149999975227,34.43669999978738,37.537000000156695,40.69585000024745,42.09519999994882,43.59764999981053
808,1.015100000131497,5.9765999999399355,4.775800000061281,6.189200000335404,8.802750000086235,11.455500000010943,12.37550000041665,14.234200000373676,16.62335000037274,18.094399999881716,21.225850000064383,23.836999999730324,26.04425000026822,27.53634999953647,31.822749999719235,34.700050000537885,34.53260000060254,37.955199999942124,40.93565000039234,42.52600000017992,45.88414999989254
818,0.9387999998580199,2.8162499997961277,4.617900000084774,6.398800000170013,8.532500000001164,10.057100000267383,11.764599999878556,14.564300000074581,17.689700000119046,17.80934999942474,21.692650000204594,24.197650000132853,27.224100000694307,29.228649999822665,31.2068499997622,36.09069999993153,35.35349999992832,38.34599999981947,41.753950000384066,42.7593499998693,44.456999999965774
828,1.1526999996931409,2.7537999994819984,4.589750000377535,12.746650000281079,8.768700000018725,10.413699999844539,12.122849999741447,18.15260000012131,17.80125000004773,19.633149999663146,22.272549999797775,24.889549999898005,26.84980000003634,29.315999999653286,33.347499999763386,36.22285000028569,37.090850000367936,38.8854499997251,41.165100000398525,45.480700000098295,49.28220000010697
838,1.040499999817257,2.8023499999108026,4.708499999651394,6.5702000001692795,8.869800000411487,11.050749999867548,13.425699999970675,15.821349999896483,19.341650000114896,21.647550000125193,28.116850000060367,25.595550000161893,26.7852000001767,32.06550000004427,40.090499999678286,39.45800000019517,42.3616499997479,43.02419999976337,48.14064999936818,47.286500000154774,48.81095000018831
848,1.0220500003015331,2.88284999987809,5.0822499997593695,11.782250000578642,9.294450000197685,11.552750000191736,16.573349999816855,15.76999999997497,23.561050000353134,25.776249999580614,23.4063499997319,24.69580000024507,28.51379999992787,32.444950000353856,32.72740000011254,37.27160000016738,39.39419999960592,41.951700000026904,48.247449999962555,47.076949999791395,54.06894999987344
858,1.0120000001734295,3.7635499998032174,4.9708000001373875,16.286099999888393,9.580649999861635,11.252399999648333,18.980150000516005,16.41505000043253,18.849450000288925,21.87350000031074,24.250999999821943,28.9646500004892,32.51025000008667,32.96234999970693,35.89944999976069,36.46500000013475,39.64574999963588,42.168250000486296,46.756599999753234,48.11169999948106,51.86200000025565
868,1.0446999999658146,3.089449999606586,5.055699999957142,7.352000000082626,9.07909999932599,11.452950000148121,14.510400000290247,17.885999999634805,18.987049999395822,22.24434999970981,25.1980499997444,28.235900000254333,30.855500000143365,31.688100000337727,36.646050000399555,40.50670000060563,42.043550000016694,45.42049999963638,48.33890000008978,51.29919999990307,52.55024999996749
879,0.9946999998646788,3.111350000381208,11.280600000191043,7.415799999762385,9.615349999876344,11.680949999572476,14.337900000555237,16.77514999983032,19.54879999948389,22.639499999968393,25.55530000017825,27.771100000336446,29.83379999977842,34.372150000308466,36.89494999980525,40.10275000018737,43.12355000001844,46.35955000003378,49.525099999755184,51.82269999977507,52.91865000026519
889,1.0880499999075255,3.144649999740068,5.2560999997695035,7.285800000317977,9.683650000170019,12.577949999922566,15.412950000154524,17.033850000188977,19.774349999806873,23.243799999818293,26.074099999732425,29.14364999969621,31.595800000104646,35.13859999975466,36.13844999972571,42.36530000025596,43.78760000008697,46.71519999965312,49.57955000008951,52.93234999953711,55.69569999943269
899,1.0520000000724394,3.7148000001252512,5.403699999988021,8.945000000494474,10.16475000005812,12.197250000099302,14.962549999381736,17.809399999805464,19.42575000020952,23.046400000112044,25.179649999699905,31.36210000002393,32.48539999958666,35.25730000001204,39.21470000022964,41.99244999972507,44.878199999857316,46.63954999978159,51.08380000001489,53.21605000017371,56.04940000011993
909,1.0621499995977501,3.241850000449631,5.537049999929877,7.704549999743904,10.310000000117725,13.203900000462454,16.735650000555324,17.892600000323,19.907250000414933,24.37370000006922,25.535799999943265,29.82269999984055,34.06130000030316,38.36104999982126,41.550049999841576,43.65910000024087,45.93865000015285,47.33889999988605,51.59209999965242,54.984500000045955,58.15955000025497
919,1.1149500001010892,3.3528500002830697,6.211349999830418,7.741649999843503,10.097050000240415,13.316999999915424,15.5773000001318,18.81344999992507,22.56000000033964,24.355600000035338,28.94190000006347,31.28770000012082,34.963499999776104,36.78110000009838,40.543650000017806,44.55270000016753,46.56680000016422,51.117149999754474,54.14120000023104,56.2294500000462,59.599949999665114
929,1.0529000005590206,3.473400000075344,5.631050000374671,8.463499999834312,10.649250000369648,14.447600000039529,16.656699999657576,23.293699999612727,26.594150000164518,26.223750000099244,29.661049999958777,32.697250000182976,35.62400000009802,36.05070000003252,40.37575000029392,44.910149999850546,46.883600000001024,52.13985000000321,56.005049999839684,57.62464999997974,60.71869999959745
939,1.0710999999901105,3.4670999998525076,5.936549999660201,9.14150000016889,11.006449999968027,17.896900000323512,16.167550000318442,19.673750000038126,23.195899999791436,26.29640000031941,27.705149999746936,32.49384999935501,35.69085000026462,39.121249999425345,43.27869999997347,45.362399999703484,48.9244499999586,53.375250000044616,55.96869999999399,59.247250000225904,63.372099999469356
949,1.135700000304496,3.5164500000064436,6.290000000262808,9.061150000434282,11.071200000515091,15.27189999978873,16.820650000227033,18.738750000466098,23.22714999991149,27.949400000125024,29.90254999986064,33.06034999968688,36.93969999994806,39.93864999983998,44.03739999997924,46.91235000018423,50.70265000040308,52.25774999962596,56.601100000079896,59.93884999998045,62.689899999895715
959,1.0830500000338361,3.528650000134803,6.427950000670535,8.548799999516632,11.593299999731244,14.471599999978935,17.431899999792222,21.039650000147958,24.080549999780487,27.574050000112038,32.322750000275846,32.573299999967276,37.25810000014462,42.44699999981094,43.88410000001386,48.17084999967847,51.239150000128575,55.79515000044921,58.21630000036748,62.30755000024146,63.885499999742024
969,1.0995500001627079,3.7040000001979934,6.246749999718304,8.574250000037864,11.976800000411458,14.108700000178942,18.09064999997645,20.97369999955845,35.827599999720405,30.331799999657957,31.497200000103476,36.26970000004803,37.95695000053456,42.41174999970099,44.816249999712454,48.63535000049524,51.62034999966636,56.793950000155746,60.9997999999905,63.85360000012952,66.48540000014691
979,2.270599999519618,3.7281499999153316,6.643400000029942,8.980150000297726,11.695050000071204,15.21435000040583,18.24690000012197,22.053549999782263,25.602400000025227,28.771150000011403,30.821299999843177,36.80945000041902,39.467149999381945,43.25710000011895,46.162050000475574,50.30564999970011,53.95880000014586,58.30740000010337,61.39279999933933,65.72964999986652,67.8198000005068
989,1.1535500002537447,3.708799999913026,6.693450000057055,9.580500000083703,13.543049999952927,17.713800000365154,19.189099999948667,23.340449999977864,27.11040000031062,29.479599999831407,35.694250000233296,36.73704999982874,39.1352999999981,44.57710000042425,48.81014999955369,50.269749999642954,53.77835000035702,58.46944999984771,61.72359999982291,65.09985000047891,70.03984999983004
1000,1.1570499996196304,3.896800000347867,6.650900000295223,9.974349999993137,12.871850000010454,18.900099999882514,19.087849999777973,21.57649999981004,26.40895000013188,30.57184999988749,34.872250000262284,39.27909999993062,41.4573000002747,48.69344999997338,49.16980000007243,52.463649999936024,55.10709999998653,59.047149999969406,64.1789999995126,66.87290000036228,71.73580000016955
